timestamp,src_ip,dst_ip,dst_port,protocol,bytes,status,duration_ms
2024-01-15 10:10:06.235291,192.168.1.32,10.0.14.22,443,TCP,8516,SUCCESS,32
2024-01-15 10:10:07.521443,192.168.1.26,10.0.31.60,8443,TCP,2615,SUCCESS,352
2024-01-15 10:10:11.519395,192.168.1.32,10.0.7.88,3306,TCP,3662,SUCCESS,168
2024-01-15 10:10:16.895305,192.168.1.34,10.0.31.60,8443,TCP,1309,SUCCESS,338
2024-01-15 10:10:18.572581,192.168.1.27,10.0.44.1,22,TCP,490,SUCCESS,24
2024-01-15 10:10:28.973262,192.168.1.33,10.0.14.22,3389,TCP,1495,SUCCESS,79
2024-01-15 10:10:40.838883,192.168.1.26,10.0.88.5,80,TCP,1184,SUCCESS,100
2024-01-15 10:10:49.331539,192.168.1.10,10.0.14.22,53,UDP,599,SUCCESS,70
2024-01-15 10:10:54.801314,192.168.1.25,10.0.31.60,21,TCP,1028,FAILED,132
2024-01-15 10:10:57.608134,192.168.1.6,10.0.3.200,53,UDP,383,SUCCESS,117
2024-01-15 10:11:03.280244,192.168.1.1,10.0.7.88,80,TCP,929,SUCCESS,84
2024-01-15 10:11:06.314607,192.168.1.48,10.0.31.60,53,UDP,1718,SUCCESS,3
2024-01-15 10:11:09.324264,192.168.1.9,10.0.14.22,80,TCP,5376,SUCCESS,54
2024-01-15 10:11:17.362939,192.168.1.8,10.0.31.60,8080,TCP,1027,SUCCESS,6
2024-01-15 10:11:20.767792,192.168.1.35,10.0.120.9,3389,TCP,6682,SUCCESS,49
2024-01-15 10:11:22.652933,192.168.1.1,10.0.200.4,993,TCP,307,SUCCESS,37
2024-01-15 10:11:24.662414,192.168.1.48,10.0.14.22,993,TCP,465,SUCCESS,56
2024-01-15 10:11:30.665572,192.168.1.44,10.0.14.22,993,TCP,4931,SUCCESS,11
2024-01-15 10:11:44.358246,192.168.1.42,10.0.14.22,8080,TCP,129,SUCCESS,254
2024-01-15 10:11:52.873904,192.168.1.12,10.0.200.4,443,TCP,3235,SUCCESS,28
2024-01-15 10:11:56.842332,192.168.1.19,10.0.3.200,21,TCP,346,SUCCESS,14
2024-01-15 10:12:01.338853,192.168.1.13,10.0.88.5,8080,TCP,392,SUCCESS,135
2024-01-15 10:12:06.256986,192.168.1.16,10.0.7.88,21,TCP,1514,SUCCESS,23
2024-01-15 10:12:39.060635,192.168.1.33,10.0.7.88,587,TCP,1477,SUCCESS,135
2024-01-15 10:12:45.513140,192.168.1.31,10.0.14.22,993,TCP,402,SUCCESS,63
2024-01-15 10:12:49.607952,192.168.1.23,10.0.7.88,22,TCP,494,FAILED,64
2024-01-15 10:13:04.830187,192.168.1.7,10.0.3.200,21,TCP,70,SUCCESS,109
2024-01-15 10:13:28.142219,192.168.1.14,10.0.55.17,3389,TCP,2850,SUCCESS,396
2024-01-15 10:13:30.246881,192.168.1.5,10.0.7.88,22,TCP,735,SUCCESS,477
2024-01-15 10:13:47.497964,192.168.1.3,10.0.99.33,53,UDP,381,SUCCESS,213
2024-01-15 10:14:03.328598,192.168.1.32,10.0.7.88,80,TCP,438,SUCCESS,35
2024-01-15 10:14:07.748251,192.168.1.29,10.0.55.17,8080,TCP,871,SUCCESS,36
2024-01-15 10:14:17.076679,192.168.1.8,10.0.7.88,8080,TCP,116,SUCCESS,171
2024-01-15 10:14:30.408782,192.168.1.41,10.0.200.4,21,TCP,1372,SUCCESS,95
2024-01-15 10:14:49.817934,192.168.1.41,10.0.120.9,22,TCP,828,SUCCESS,21
2024-01-15 10:14:58.572837,192.168.1.46,10.0.77.150,3389,TCP,6964,SUCCESS,58
2024-01-15 10:15:22.629968,192.168.1.27,10.0.99.33,993,TCP,2526,SUCCESS,114
2024-01-15 10:16:04.255935,192.168.1.42,10.0.44.1,3306,TCP,645,SUCCESS,253
2024-01-15 10:16:22.049594,192.168.1.43,10.0.31.60,21,TCP,2728,SUCCESS,50
2024-01-15 10:16:28.072403,192.168.1.46,10.0.31.60,22,TCP,877,SUCCESS,199
2024-01-15 10:16:46.083109,192.168.1.45,10.0.55.17,8080,TCP,2308,SUCCESS,272
2024-01-15 10:17:02.140294,192.168.1.6,10.0.200.4,5432,TCP,839,SUCCESS,95
2024-01-15 10:17:12.550780,192.168.1.28,10.0.200.4,993,TCP,930,SUCCESS,40
2024-01-15 10:17:26.530888,192.168.1.28,10.0.88.5,3389,TCP,4129,SUCCESS,54
2024-01-15 10:17:27.893650,192.168.1.10,10.0.55.17,21,TCP,1452,SUCCESS,69
2024-01-15 10:17:31.642756,192.168.1.29,10.0.200.4,3306,TCP,2580,SUCCESS,3
2024-01-15 10:17:41.393065,192.168.1.26,10.0.14.22,8080,TCP,539,FAILED,52
2024-01-15 10:17:41.700373,192.168.1.25,10.0.44.1,443,TCP,410,SUCCESS,93
2024-01-15 10:17:42.172860,192.168.1.34,10.0.7.88,21,TCP,1818,SUCCESS,211
2024-01-15 10:17:48.564789,192.168.1.15,10.0.99.33,587,TCP,13163,SUCCESS,74
2024-01-15 10:17:51.531057,192.168.1.38,10.0.11.11,3306,TCP,743,SUCCESS,15
2024-01-15 10:17:58.106947,192.168.1.23,10.0.44.1,8443,TCP,558,SUCCESS,69
2024-01-15 10:17:58.953227,192.168.1.14,10.0.3.200,25,TCP,1072,SUCCESS,520
2024-01-15 10:18:14.191523,192.168.1.28,10.0.200.4,443,TCP,540,SUCCESS,203
2024-01-15 10:18:16.606231,192.168.1.27,10.0.99.33,443,TCP,3003,SUCCESS,403
2024-01-15 10:18:18.260561,192.168.1.16,10.0.7.88,3389,TCP,648,SUCCESS,201
2024-01-15 10:18:31.855063,192.168.1.48,10.0.44.1,3389,TCP,2162,SUCCESS,3
2024-01-15 10:18:33.366606,192.168.1.45,10.0.7.88,3389,TCP,55616,SUCCESS,4
2024-01-15 10:18:38.901088,192.168.1.41,10.0.77.150,443,TCP,1538,FAILED,16
2024-01-15 10:18:47.770589,192.168.1.9,10.0.99.33,53,UDP,424,SUCCESS,61
2024-01-15 10:18:48.140249,192.168.1.25,10.0.31.60,993,TCP,1179,FAILED,151
2024-01-15 10:18:55.954510,192.168.1.32,10.0.3.200,5432,TCP,362,SUCCESS,25
2024-01-15 10:18:58.471073,192.168.1.26,10.0.55.17,8080,TCP,1537,SUCCESS,43
2024-01-15 10:19:02.342592,192.168.1.34,10.0.44.1,22,TCP,2386,SUCCESS,103
2024-01-15 10:19:03.139180,192.168.1.49,10.0.14.22,5432,TCP,4343,SUCCESS,159
2024-01-15 10:19:10.714761,192.168.1.24,10.0.77.150,3389,TCP,1008,SUCCESS,22
2024-01-15 10:19:22.797352,192.168.1.27,10.0.120.9,443,TCP,4530,SUCCESS,248
2024-01-15 10:19:23.685527,192.168.1.45,10.0.44.1,587,TCP,687,SUCCESS,24
2024-01-15 10:19:24.306908,192.168.1.38,10.0.14.22,993,TCP,1675,SUCCESS,55
2024-01-15 10:19:30.824309,192.168.1.46,10.0.200.4,22,TCP,284,SUCCESS,1
2024-01-15 10:19:39.289568,192.168.1.19,10.0.55.17,443,TCP,902,SUCCESS,390
2024-01-15 10:19:43.028577,192.168.1.7,10.0.99.33,3389,TCP,5380,SUCCESS,327
2024-01-15 10:19:43.828906,192.168.1.29,10.0.77.150,53,UDP,302,SUCCESS,7
2024-01-15 10:19:45.268653,192.168.1.20,10.0.11.11,3389,TCP,87,SUCCESS,329
2024-01-15 10:19:52.572981,192.168.1.16,10.0.55.17,5432,TCP,360,SUCCESS,36
2024-01-15 10:19:58.084023,192.168.1.15,10.0.31.60,3389,TCP,311,SUCCESS,200
2024-01-15 10:19:59.642903,192.168.1.46,10.0.99.33,21,TCP,4072,SUCCESS,293
2024-01-15 10:20:03.489129,192.168.1.17,10.0.55.17,443,TCP,3297,SUCCESS,168
2024-01-15 10:20:06.378785,192.168.1.39,10.0.31.60,3306,TCP,383,SUCCESS,102
2024-01-15 10:20:13.307886,192.168.1.28,10.0.7.88,8080,TCP,7315,SUCCESS,164
2024-01-15 10:20:14.676532,192.168.1.44,10.0.99.33,8080,TCP,4687,SUCCESS,34
2024-01-15 10:20:20.950795,192.168.1.39,10.0.11.11,587,TCP,2192,SUCCESS,61
2024-01-15 10:20:26.551967,192.168.1.41,10.0.3.200,80,TCP,993,FAILED,214
2024-01-15 10:20:35.078824,192.168.1.21,10.0.55.17,8080,TCP,425,SUCCESS,31
2024-01-15 10:20:54.002249,192.168.1.31,10.0.77.150,993,TCP,487,SUCCESS,198
2024-01-15 10:21:19.647488,192.168.1.38,10.0.88.5,3389,TCP,3641,SUCCESS,208
2024-01-15 10:21:32.734567,192.168.1.6,10.0.120.9,5432,TCP,1333,SUCCESS,15
2024-01-15 10:21:36.852807,192.168.1.35,10.0.55.17,8080,TCP,1695,SUCCESS,104
2024-01-15 10:21:48.814706,192.168.1.35,10.0.3.200,8443,TCP,1524,SUCCESS,620
2024-01-15 10:22:03.861439,192.168.1.20,10.0.14.22,587,TCP,1263,SUCCESS,114
2024-01-15 10:22:10.509475,192.168.1.19,10.0.14.22,5432,TCP,2908,SUCCESS,134
2024-01-15 10:22:12.542513,192.168.1.16,10.0.77.150,25,TCP,1105,SUCCESS,176
2024-01-15 10:22:17.282475,192.168.1.24,10.0.120.9,53,UDP,1836,SUCCESS,208
2024-01-15 10:22:19.712134,192.168.1.43,10.0.77.150,5432,TCP,630,SUCCESS,210
2024-01-15 10:22:26.786479,192.168.1.36,10.0.88.5,22,TCP,1016,SUCCESS,108
2024-01-15 10:22:28.937944,192.168.1.8,10.0.7.88,5432,TCP,647,SUCCESS,210
2024-01-15 10:22:32.396892,192.168.1.34,10.0.120.9,3306,TCP,1558,SUCCESS,44
2024-01-15 10:22:36.151058,192.168.1.22,10.0.3.200,993,TCP,3156,SUCCESS,253
2024-01-15 10:22:39.596609,192.168.1.48,10.0.55.17,443,TCP,1223,SUCCESS,196
2024-01-15 10:22:42.368514,192.168.1.4,10.0.7.88,8080,TCP,234,SUCCESS,26
2024-01-15 10:23:00.583639,192.168.1.28,10.0.11.11,25,TCP,2080,SUCCESS,7
2024-01-15 10:23:02.112089,192.168.1.28,10.0.31.60,25,TCP,444,SUCCESS,31
2024-01-15 10:23:07.199367,192.168.1.28,10.0.11.11,21,TCP,1177,SUCCESS,28
2024-01-15 10:23:17.217038,192.168.1.42,10.0.200.4,8080,TCP,3606,SUCCESS,103
2024-01-15 10:23:26.290128,192.168.1.35,10.0.44.1,21,TCP,2667,SUCCESS,117
2024-01-15 10:23:27.827141,192.168.1.34,10.0.11.11,53,UDP,953,SUCCESS,179
2024-01-15 10:23:41.216911,192.168.1.17,10.0.31.60,3306,TCP,995,SUCCESS,143
2024-01-15 10:23:48.027580,192.168.1.1,10.0.120.9,443,TCP,1028,SUCCESS,23
2024-01-15 10:24:09.544541,192.168.1.38,10.0.3.200,53,UDP,4037,FAILED,373
2024-01-15 10:24:23.453224,192.168.1.21,10.0.88.5,587,TCP,273,SUCCESS,94
2024-01-15 10:24:25.475269,192.168.1.31,10.0.14.22,8443,TCP,144,SUCCESS,10
2024-01-15 10:24:36.345843,192.168.1.11,10.0.120.9,21,TCP,3475,SUCCESS,63
2024-01-15 10:24:39.988814,192.168.1.39,10.0.77.150,25,TCP,1334,FAILED,94
2024-01-15 10:24:46.162123,192.168.1.21,10.0.120.9,8443,TCP,408,SUCCESS,5
2024-01-15 10:24:47.386918,192.168.1.45,10.0.11.11,3306,TCP,864,SUCCESS,156
2024-01-15 10:24:53.616244,192.168.1.19,10.0.14.22,21,TCP,1499,SUCCESS,113
2024-01-15 10:24:53.771125,192.168.1.34,10.0.7.88,8443,TCP,209,SUCCESS,175
2024-01-15 10:25:03.676313,192.168.1.29,10.0.99.33,5432,TCP,1678,FAILED,106
2024-01-15 10:25:09.499072,192.168.1.44,10.0.11.11,5432,TCP,162,SUCCESS,3
2024-01-15 10:25:10.871301,192.168.1.10,10.0.7.88,3389,TCP,501,SUCCESS,8
2024-01-15 10:25:18.199954,192.168.1.15,10.0.3.200,3389,TCP,826,SUCCESS,64
2024-01-15 10:25:25.752925,192.168.1.5,10.0.55.17,21,TCP,426,SUCCESS,45
2024-01-15 10:25:26.460390,192.168.1.39,10.0.55.17,53,UDP,1240,SUCCESS,76
2024-01-15 10:25:30.082276,192.168.1.25,10.0.31.60,22,TCP,1018,SUCCESS,68
2024-01-15 10:25:32.491676,192.168.1.27,10.0.88.5,443,TCP,1730,SUCCESS,37
2024-01-15 10:25:36.737303,192.168.1.45,10.0.120.9,5432,TCP,249,SUCCESS,136
2024-01-15 10:25:37.599832,192.168.1.11,10.0.14.22,443,TCP,11024,SUCCESS,487
2024-01-15 10:25:37.612116,192.168.1.44,10.0.77.150,80,TCP,822,SUCCESS,524
2024-01-15 10:25:50.233665,192.168.1.40,10.0.55.17,443,TCP,155,SUCCESS,102
2024-01-15 10:25:51.418533,192.168.1.12,10.0.7.88,22,TCP,502,SUCCESS,63
2024-01-15 10:25:54.620363,192.168.1.7,10.0.77.150,80,TCP,1039,SUCCESS,105
2024-01-15 10:25:55.016197,192.168.1.2,10.0.31.60,3389,TCP,429,SUCCESS,103
2024-01-15 10:25:57.020386,192.168.1.24,10.0.99.33,8080,TCP,10630,SUCCESS,211
2024-01-15 10:26:10.078480,192.168.1.42,10.0.14.22,21,TCP,1650,SUCCESS,34
2024-01-15 10:26:15.805149,192.168.1.31,10.0.120.9,22,TCP,790,SUCCESS,23
2024-01-15 10:26:16.176143,192.168.1.30,10.0.88.5,443,TCP,3107,SUCCESS,351
2024-01-15 10:26:17.198479,192.168.1.33,10.0.55.17,25,TCP,1373,SUCCESS,119
2024-01-15 10:26:22.111486,192.168.1.17,10.0.31.60,80,TCP,665,SUCCESS,926
2024-01-15 10:26:28.953855,192.168.1.33,10.0.31.60,993,TCP,2859,SUCCESS,26
2024-01-15 10:26:31.717745,192.168.1.23,10.0.77.150,8443,TCP,1142,SUCCESS,38
2024-01-15 10:26:36.257896,192.168.1.42,10.0.3.200,80,TCP,1569,SUCCESS,32
2024-01-15 10:26:42.425812,192.168.1.1,10.0.88.5,443,TCP,2586,SUCCESS,86
2024-01-15 10:26:53.776293,192.168.1.41,10.0.55.17,53,UDP,1384,SUCCESS,95
2024-01-15 10:26:55.147357,192.168.1.11,10.0.77.150,3389,TCP,969,SUCCESS,59
2024-01-15 10:26:59.745809,192.168.1.29,10.0.3.200,993,TCP,10739,SUCCESS,63
2024-01-15 10:26:59.812461,192.168.1.17,10.0.7.88,3389,TCP,1326,SUCCESS,91
2024-01-15 10:27:12.971181,192.168.1.25,10.0.200.4,25,TCP,814,SUCCESS,166
2024-01-15 10:27:27.766081,192.168.1.46,10.0.200.4,5432,TCP,2382,SUCCESS,271
2024-01-15 10:27:28.031728,192.168.1.29,10.0.7.88,3389,TCP,791,SUCCESS,327
2024-01-15 10:27:32.243175,192.168.1.13,10.0.14.22,22,TCP,1117,SUCCESS,7
2024-01-15 10:27:36.839450,192.168.1.46,10.0.77.150,3306,TCP,1463,SUCCESS,47
2024-01-15 10:27:42.854291,192.168.1.22,10.0.11.11,8443,TCP,764,SUCCESS,49
2024-01-15 10:27:43.802952,192.168.1.5,10.0.77.150,993,TCP,4386,SUCCESS,80
2024-01-15 10:27:48.689552,192.168.1.15,10.0.77.150,587,TCP,233,SUCCESS,208
2024-01-15 10:27:51.362199,192.168.1.21,10.0.11.11,8080,TCP,3313,SUCCESS,93
2024-01-15 10:27:54.911200,192.168.1.40,10.0.7.88,8443,TCP,4861,SUCCESS,10
2024-01-15 10:27:59.532327,192.168.1.14,10.0.55.17,3306,TCP,779,SUCCESS,418
2024-01-15 10:27:59.712219,192.168.1.24,10.0.200.4,3389,TCP,91,SUCCESS,650
2024-01-15 10:28:00.564286,45.33.32.156,192.168.1.1,443,TCP,165905,SUCCESS,39
2024-01-15 10:28:01.253271,45.33.32.156,192.168.1.3,80,TCP,434490,SUCCESS,44
2024-01-15 10:28:01.678223,192.168.1.8,10.0.99.33,80,TCP,1560,SUCCESS,90
2024-01-15 10:28:02.190404,45.33.32.156,192.168.1.5,80,TCP,295057,SUCCESS,11
2024-01-15 10:28:02.502591,45.33.32.156,192.168.1.4,80,TCP,214272,SUCCESS,81
2024-01-15 10:28:02.816982,45.33.32.156,192.168.1.5,80,TCP,286932,SUCCESS,38
2024-01-15 10:28:03.609456,45.33.32.156,192.168.1.3,8080,TCP,151907,SUCCESS,113
2024-01-15 10:28:03.956878,45.33.32.156,192.168.1.5,80,TCP,303672,SUCCESS,3
2024-01-15 10:28:04.019048,45.33.32.156,192.168.1.6,8080,TCP,365296,SUCCESS,1
2024-01-15 10:28:04.639744,45.33.32.156,192.168.1.5,80,TCP,281084,SUCCESS,47
2024-01-15 10:28:04.769769,45.33.32.156,192.168.1.1,8080,TCP,317371,SUCCESS,80
2024-01-15 10:28:05.322784,45.33.32.156,192.168.1.9,80,TCP,340670,SUCCESS,28
2024-01-15 10:28:05.860117,45.33.32.156,192.168.1.6,443,TCP,263133,SUCCESS,154
2024-01-15 10:28:06.491640,45.33.32.156,192.168.1.10,8080,TCP,227881,SUCCESS,204
2024-01-15 10:28:08.047709,45.33.32.156,192.168.1.1,443,TCP,177762,SUCCESS,13
2024-01-15 10:28:08.972598,45.33.32.156,192.168.1.2,443,TCP,443499,SUCCESS,20
2024-01-15 10:28:10.033070,45.33.32.156,192.168.1.9,443,TCP,111898,SUCCESS,317
2024-01-15 10:28:11.206495,45.33.32.156,192.168.1.4,443,TCP,174591,SUCCESS,25
2024-01-15 10:28:11.685889,45.33.32.156,192.168.1.7,8080,TCP,356119,SUCCESS,110
2024-01-15 10:28:12.460663,45.33.32.156,192.168.1.3,80,TCP,395378,SUCCESS,3
2024-01-15 10:28:12.538992,45.33.32.156,192.168.1.9,8080,TCP,186567,SUCCESS,40
2024-01-15 10:28:12.609855,45.33.32.156,192.168.1.10,80,TCP,165686,SUCCESS,69
2024-01-15 10:28:13.293393,45.33.32.156,192.168.1.9,443,TCP,84609,SUCCESS,11
2024-01-15 10:28:13.382160,45.33.32.156,192.168.1.4,80,TCP,496726,SUCCESS,159
2024-01-15 10:28:13.414832,45.33.32.156,192.168.1.3,443,TCP,439785,SUCCESS,107
2024-01-15 10:28:13.446715,45.33.32.156,192.168.1.2,443,TCP,270452,SUCCESS,23
2024-01-15 10:28:13.630144,45.33.32.156,192.168.1.10,443,TCP,323733,SUCCESS,62
2024-01-15 10:28:14.125471,45.33.32.156,192.168.1.2,80,TCP,197040,SUCCESS,17
2024-01-15 10:28:14.138504,45.33.32.156,192.168.1.8,443,TCP,362898,SUCCESS,67
2024-01-15 10:28:14.402257,192.168.1.43,10.0.31.60,443,TCP,9557,SUCCESS,246
2024-01-15 10:28:14.459326,45.33.32.156,192.168.1.4,80,TCP,362699,SUCCESS,85
2024-01-15 10:28:14.644358,45.33.32.156,192.168.1.8,80,TCP,79193,SUCCESS,10
2024-01-15 10:28:14.692309,45.33.32.156,192.168.1.2,443,TCP,260516,SUCCESS,18
2024-01-15 10:28:14.797722,45.33.32.156,192.168.1.5,80,TCP,259642,SUCCESS,2
2024-01-15 10:28:15.356724,192.168.1.23,10.0.31.60,587,TCP,1516,SUCCESS,19
2024-01-15 10:28:15.464877,45.33.32.156,192.168.1.8,8080,TCP,391237,SUCCESS,52
2024-01-15 10:28:15.924090,45.33.32.156,192.168.1.9,80,TCP,436106,SUCCESS,20
2024-01-15 10:28:16.489417,45.33.32.156,192.168.1.4,443,TCP,185489,SUCCESS,5
2024-01-15 10:28:20.266105,45.33.32.156,192.168.1.5,443,TCP,356440,SUCCESS,40
2024-01-15 10:28:20.369448,192.168.1.11,10.0.31.60,21,TCP,2380,SUCCESS,19
2024-01-15 10:28:21.026961,45.33.32.156,192.168.1.5,8080,TCP,348261,SUCCESS,93
2024-01-15 10:28:22.643191,45.33.32.156,192.168.1.9,443,TCP,494895,SUCCESS,34
2024-01-15 10:28:22.667651,45.33.32.156,192.168.1.3,443,TCP,136738,SUCCESS,58
2024-01-15 10:28:23.349925,45.33.32.156,192.168.1.6,8080,TCP,398008,SUCCESS,91
2024-01-15 10:28:23.574267,45.33.32.156,192.168.1.1,80,TCP,430155,SUCCESS,10
2024-01-15 10:28:24.433773,45.33.32.156,192.168.1.8,8080,TCP,490618,SUCCESS,3
2024-01-15 10:28:24.804868,45.33.32.156,192.168.1.7,443,TCP,184364,SUCCESS,8
2024-01-15 10:28:24.994365,45.33.32.156,192.168.1.1,443,TCP,456503,SUCCESS,0
2024-01-15 10:28:25.952718,192.168.1.4,10.0.88.5,5432,TCP,914,SUCCESS,130
2024-01-15 10:28:26.034166,45.33.32.156,192.168.1.6,443,TCP,102954,SUCCESS,9
2024-01-15 10:28:26.538196,45.33.32.156,192.168.1.3,8080,TCP,440305,SUCCESS,94
2024-01-15 10:28:27.818893,45.33.32.156,192.168.1.6,443,TCP,497298,SUCCESS,39
2024-01-15 10:28:28.569204,45.33.32.156,192.168.1.9,443,TCP,238927,SUCCESS,110
2024-01-15 10:28:28.814095,45.33.32.156,192.168.1.1,8080,TCP,463008,SUCCESS,54
2024-01-15 10:28:29.316316,45.33.32.156,192.168.1.7,443,TCP,111747,SUCCESS,8
2024-01-15 10:28:30.528597,45.33.32.156,192.168.1.7,8080,TCP,382798,SUCCESS,46
2024-01-15 10:28:30.686695,45.33.32.156,192.168.1.9,8080,TCP,138121,SUCCESS,6
2024-01-15 10:28:30.972063,45.33.32.156,192.168.1.5,443,TCP,120732,SUCCESS,11
2024-01-15 10:28:31.158717,45.33.32.156,192.168.1.6,443,TCP,418474,SUCCESS,11
2024-01-15 10:28:32.250772,45.33.32.156,192.168.1.8,8080,TCP,138508,SUCCESS,70
2024-01-15 10:28:32.319357,45.33.32.156,192.168.1.5,8080,TCP,473641,SUCCESS,111
2024-01-15 10:28:32.522213,45.33.32.156,192.168.1.9,80,TCP,160222,SUCCESS,5
2024-01-15 10:28:32.610216,192.168.1.45,10.0.99.33,25,TCP,3751,SUCCESS,60
2024-01-15 10:28:32.791286,45.33.32.156,192.168.1.2,443,TCP,202843,SUCCESS,27
2024-01-15 10:28:33.387631,45.33.32.156,192.168.1.8,80,TCP,469892,SUCCESS,12
2024-01-15 10:28:36.097383,45.33.32.156,192.168.1.7,80,TCP,85146,SUCCESS,143
2024-01-15 10:28:36.960811,45.33.32.156,192.168.1.9,8080,TCP,152744,SUCCESS,24
2024-01-15 10:28:37.345667,45.33.32.156,192.168.1.6,8080,TCP,464463,SUCCESS,38
2024-01-15 10:28:37.762116,45.33.32.156,192.168.1.10,80,TCP,125138,SUCCESS,42
2024-01-15 10:28:38.126918,45.33.32.156,192.168.1.9,8080,TCP,426339,SUCCESS,26
2024-01-15 10:28:38.526765,45.33.32.156,192.168.1.4,80,TCP,280183,SUCCESS,61
2024-01-15 10:28:38.737972,45.33.32.156,192.168.1.2,8080,TCP,422656,SUCCESS,50
2024-01-15 10:28:38.870842,45.33.32.156,192.168.1.7,80,TCP,140996,SUCCESS,39
2024-01-15 10:28:39.208744,45.33.32.156,192.168.1.2,8080,TCP,454216,SUCCESS,49
2024-01-15 10:28:39.515561,45.33.32.156,192.168.1.8,8080,TCP,423481,SUCCESS,11
2024-01-15 10:28:41.564159,45.33.32.156,192.168.1.6,80,TCP,364517,SUCCESS,376
2024-01-15 10:28:42.469366,45.33.32.156,192.168.1.10,80,TCP,161360,SUCCESS,45
2024-01-15 10:28:43.294527,45.33.32.156,192.168.1.4,443,TCP,363935,SUCCESS,58
2024-01-15 10:28:43.581639,45.33.32.156,192.168.1.3,443,TCP,280322,SUCCESS,135
2024-01-15 10:28:43.694695,45.33.32.156,192.168.1.9,443,TCP,303610,SUCCESS,66
2024-01-15 10:28:44.141873,45.33.32.156,192.168.1.3,8080,TCP,193003,SUCCESS,18
2024-01-15 10:28:45.565640,45.33.32.156,192.168.1.5,443,TCP,187299,SUCCESS,44
2024-01-15 10:28:45.781176,45.33.32.156,192.168.1.10,443,TCP,191340,SUCCESS,9
2024-01-15 10:28:46.301337,45.33.32.156,192.168.1.4,443,TCP,94528,SUCCESS,57
2024-01-15 10:28:46.421223,45.33.32.156,192.168.1.6,80,TCP,383367,SUCCESS,90
2024-01-15 10:28:48.659381,45.33.32.156,192.168.1.1,443,TCP,120137,SUCCESS,10
2024-01-15 10:28:49.462105,45.33.32.156,192.168.1.1,443,TCP,204470,SUCCESS,58
2024-01-15 10:28:49.490548,45.33.32.156,192.168.1.5,8080,TCP,166594,SUCCESS,21
2024-01-15 10:28:49.800532,45.33.32.156,192.168.1.9,80,TCP,470279,SUCCESS,7
2024-01-15 10:28:49.925819,45.33.32.156,192.168.1.10,80,TCP,308220,SUCCESS,31
2024-01-15 10:28:50.635140,45.33.32.156,192.168.1.4,80,TCP,51811,SUCCESS,25
2024-01-15 10:28:52.214545,192.168.1.24,10.0.44.1,8443,TCP,514,SUCCESS,62
2024-01-15 10:28:52.269665,45.33.32.156,192.168.1.7,8080,TCP,472264,SUCCESS,6
2024-01-15 10:28:54.236555,45.33.32.156,192.168.1.4,443,TCP,61713,SUCCESS,13
2024-01-15 10:28:55.304002,45.33.32.156,192.168.1.3,443,TCP,170243,SUCCESS,13
2024-01-15 10:28:55.806763,192.168.1.35,10.0.55.17,21,TCP,480,SUCCESS,137
2024-01-15 10:28:56.954240,45.33.32.156,192.168.1.4,8080,TCP,465212,SUCCESS,23
2024-01-15 10:28:57.380805,45.33.32.156,192.168.1.5,80,TCP,259328,SUCCESS,4
2024-01-15 10:28:57.637240,45.33.32.156,192.168.1.10,8080,TCP,252214,SUCCESS,33
2024-01-15 10:28:58.678521,45.33.32.156,192.168.1.9,443,TCP,469304,SUCCESS,37
2024-01-15 10:28:58.935873,45.33.32.156,192.168.1.4,8080,TCP,447699,SUCCESS,5
2024-01-15 10:28:59.696032,45.33.32.156,192.168.1.6,8080,TCP,165910,SUCCESS,20
2024-01-15 10:28:59.869399,192.168.1.32,10.0.99.33,53,UDP,623,SUCCESS,9
2024-01-15 10:29:00.018862,45.33.32.156,192.168.1.7,443,TCP,253568,SUCCESS,6
2024-01-15 10:29:00.514871,45.33.32.156,192.168.1.4,80,TCP,497025,SUCCESS,59
2024-01-15 10:29:00.837711,45.33.32.156,192.168.1.10,8080,TCP,203589,SUCCESS,169
2024-01-15 10:29:00.894808,45.33.32.156,192.168.1.2,443,TCP,473819,SUCCESS,53
2024-01-15 10:29:01.325865,45.33.32.156,192.168.1.8,80,TCP,109304,SUCCESS,6
2024-01-15 10:29:01.536182,45.33.32.156,192.168.1.10,443,TCP,206827,SUCCESS,89
2024-01-15 10:29:02.137212,45.33.32.156,192.168.1.5,443,TCP,255567,SUCCESS,87
2024-01-15 10:29:02.650169,45.33.32.156,192.168.1.8,443,TCP,408003,SUCCESS,72
2024-01-15 10:29:03.233501,45.33.32.156,192.168.1.7,443,TCP,163776,SUCCESS,24
2024-01-15 10:29:04.148751,45.33.32.156,192.168.1.8,80,TCP,372639,SUCCESS,43
2024-01-15 10:29:04.199003,45.33.32.156,192.168.1.6,80,TCP,475987,SUCCESS,126
2024-01-15 10:29:04.964713,45.33.32.156,192.168.1.3,443,TCP,262212,SUCCESS,75
2024-01-15 10:29:05.228295,45.33.32.156,192.168.1.6,8080,TCP,258498,SUCCESS,53
2024-01-15 10:29:05.545161,45.33.32.156,192.168.1.3,443,TCP,471266,SUCCESS,94
2024-01-15 10:29:06.168614,192.168.1.2,10.0.99.33,25,TCP,278,SUCCESS,13
2024-01-15 10:29:06.583532,45.33.32.156,192.168.1.7,8080,TCP,203696,SUCCESS,160
2024-01-15 10:29:06.729626,45.33.32.156,192.168.1.8,80,TCP,257229,SUCCESS,28
2024-01-15 10:29:07.020489,45.33.32.156,192.168.1.3,8080,TCP,196595,SUCCESS,1
